uid,floor,chamber,half,ch1,ch2,ch3,ch4,start_at
1ea0f3c4d62d11ee923a28c2dd2980ba,11,11-1,11-1-1,Wanderer,Bennett,Faruzan,Furina,2024-02-19 03:09:25+00:00
1ea0f3c4d62d11ee923a28c2dd2980ba,11,11-1,11-1-2,Xianyun,Kaedehara Kazuha,Diluc,Xingqiu,2024-02-19 03:09:55+00:00
1ea0f3c4d62d11ee923a28c2dd2980ba,11,11-2,11-2-1,Wanderer,Bennett,Faruzan,Furina,2024-02-19 03:10:32+00:00
1ea0f3c4d62d11ee923a28c2dd2980ba,11,11-2,11-2-2,Xianyun,Kaedehara Kazuha,Diluc,Xingqiu,2024-02-19 03:11:18+00:00
1ea0f3c4d62d11ee923a28c2dd2980ba,11,11-3,11-3-1,Wanderer,Bennett,Faruzan,Furina,2024-02-19 03:12:01+00:00
1ea0f3c4d62d11ee923a28c2dd2980ba,11,11-3,11-3-2,Xianyun,Kaedehara Kazuha,Diluc,Xingqiu,2024-02-19 03:12:39+00:00
1ea0f3c4d62d11ee923a28c2dd2980ba,12,12-1,12-1-1,Bennett,Furina,Wanderer,Faruzan,2024-02-19 03:17:54+00:00
1ea0f3c4d62d11ee923a28c2dd2980ba,12,12-1,12-1-2,Nahida,Yelan,Kuki Shinobu,Alhaitham,2024-02-19 03:19:07+00:00
1ea0f3c4d62d11ee923a28c2dd2980ba,12,12-2,12-2-1,Bennett,Furina,Wanderer,Faruzan,2024-02-19 03:20:49+00:00
1ea0f3c4d62d11ee923a28c2dd2980ba,12,12-2,12-2-2,Nahida,Yelan,Kuki Shinobu,Alhaitham,2024-02-19 03:22:13+00:00
1ea0f3c4d62d11ee923a28c2dd2980ba,12,12-3,12-3-1,Bennett,Furina,Wanderer,Faruzan,2024-02-19 03:23:52+00:00
1ea0f3c4d62d11ee923a28c2dd2980ba,12,12-3,12-3-2,Nahida,Yelan,Kuki Shinobu,Alhaitham,2024-02-19 03:25:07+00:00
1ea0f3c5d62d11ee90bc28c2dd2980ba,11,11-1,11-1-1,Venti,Fischl,Xingqiu,Beidou,2024-02-28 00:12:12+00:00
1ea0f3c5d62d11ee90bc28c2dd2980ba,11,11-1,11-1-2,Kaedehara Kazuha,Kamisato Ayato,Furina,Jean,2024-02-28 00:12:56+00:00
1ea0f3c5d62d11ee90bc28c2dd2980ba,11,11-2,11-2-1,Venti,Fischl,Xingqiu,Beidou,2024-02-28 00:13:36+00:00
1ea0f3c5d62d11ee90bc28c2dd2980ba,11,11-2,11-2-2,Kaedehara Kazuha,Kamisato Ayato,Furina,Jean,2024-02-28 00:15:02+00:00
1ea0f3c5d62d11ee90bc28c2dd2980ba,11,11-3,11-3-1,Venti,Fischl,Xingqiu,Beidou,2024-02-28 00:15:51+00:00
1ea0f3c5d62d11ee90bc28c2dd2980ba,11,11-3,11-3-2,Kaedehara Kazuha,Kamisato Ayato,Furina,Jean,2024-02-28 00:16:44+00:00
1ea0f3c5d62d11ee90bc28c2dd2980ba,12,12-1,12-1-1,Kaedehara Kazuha,Kamisato Ayaka,Mona,Rosaria,2024-02-28 00:36:19+00:00
1ea0f3c5d62d11ee90bc28c2dd2980ba,12,12-1,12-1-2,Xingqiu,Fischl,Xiangling,Bennett,2024-02-28 00:38:00+00:00
1ea0f3c5d62d11ee90bc28c2dd2980ba,12,12-2,12-2-1,Kaedehara Kazuha,Kamisato Ayaka,Mona,Rosaria,2024-02-28 00:57:19+00:00
1ea0f3c5d62d11ee90bc28c2dd2980ba,12,12-2,12-2-2,Xingqiu,Fischl,Xiangling,Bennett,2024-02-28 00:58:34+00:00
1ea0f3c5d62d11ee90bc28c2dd2980ba,12,12-3,12-3-1,Kaedehara Kazuha,Kamisato Ayaka,Mona,Rosaria,2024-02-28 01:00:36+00:00
1ea0f3c5d62d11ee90bc28c2dd2980ba,12,12-3,12-3-2,Xingqiu,Fischl,Xiangling,Bennett,2024-02-28 01:01:49+00:00
1ea0f3c6d62d11ee85fc28c2dd2980ba,11,11-1,11-1-1,Kamisato Ayaka,Kaedehara Kazuha,Sangonomiya Kokomi,Bennett,2024-02-16 18:21:06+00:00
1ea0f3c6d62d11ee85fc28c2dd2980ba,11,11-1,11-1-2,Nahida,Yelan,Kuki Shinobu,Xingqiu,2024-02-16 18:22:38+00:00
1ea0f3c6d62d11ee85fc28c2dd2980ba,11,11-2,11-2-1,Kamisato Ayaka,Kaedehara Kazuha,Sangonomiya Kokomi,Bennett,2024-02-16 18:23:18+00:00
1ea0f3c6d62d11ee85fc28c2dd2980ba,11,11-2,11-2-2,Nahida,Yelan,Kuki Shinobu,Xingqiu,2024-02-16 18:25:01+00:00
1ea0f3c6d62d11ee85fc28c2dd2980ba,11,11-3,11-3-1,Kamisato Ayaka,Kaedehara Kazuha,Sangonomiya Kokomi,Bennett,2024-02-16 18:26:08+00:00
1ea0f3c6d62d11ee85fc28c2dd2980ba,11,11-3,11-3-2,Nahida,Yelan,Kuki Shinobu,Xingqiu,2024-02-16 18:27:27+00:00
1ea0f3c6d62d11ee85fc28c2dd2980ba,12,12-1,12-1-1,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2024-02-19 22:20:03+00:00
1ea0f3c6d62d11ee85fc28c2dd2980ba,12,12-1,12-1-2,Nahida,Yelan,Xingqiu,Kuki Shinobu,2024-02-19 22:21:43+00:00
1ea0f3c6d62d11ee85fc28c2dd2980ba,12,12-2,12-2-1,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2024-02-19 22:24:44+00:00
1ea0f3c6d62d11ee85fc28c2dd2980ba,12,12-2,12-2-2,Nahida,Yelan,Xingqiu,Kuki Shinobu,2024-02-19 22:26:42+00:00
1ea0f3c6d62d11ee85fc28c2dd2980ba,12,12-3,12-3-1,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2024-02-18 14:24:22+00:00
1ea0f3c6d62d11ee85fc28c2dd2980ba,12,12-3,12-3-2,Nahida,Yelan,Xingqiu,Kuki Shinobu,2024-02-18 14:27:23+00:00
1ea0f3c7d62d11eea23928c2dd2980ba,11,11-1,11-1-1,Furina,Kamisato Ayato,Kaedehara Kazuha,Baizhu,2024-02-25 12:59:15+00:00
1ea0f3c7d62d11eea23928c2dd2980ba,11,11-1,11-1-2,Yae Miko,Xianyun,Faruzan,Zhongli,2024-02-25 13:00:12+00:00
1ea0f3c7d62d11eea23928c2dd2980ba,11,11-2,11-2-1,Furina,Kamisato Ayato,Kaedehara Kazuha,Baizhu,2024-02-25 13:00:47+00:00
1ea0f3c7d62d11eea23928c2dd2980ba,11,11-2,11-2-2,Yae Miko,Xianyun,Faruzan,Zhongli,2024-02-25 13:01:41+00:00
1ea0f3c7d62d11eea23928c2dd2980ba,11,11-3,11-3-1,Furina,Kamisato Ayato,Kaedehara Kazuha,Baizhu,2024-02-25 13:02:17+00:00
1ea0f3c7d62d11eea23928c2dd2980ba,11,11-3,11-3-2,Yae Miko,Xianyun,Faruzan,Zhongli,2024-02-25 13:02:59+00:00
1ea0f3c7d62d11eea23928c2dd2980ba,12,12-1,12-1-1,Furina,Neuvillette,Kaedehara Kazuha,Baizhu,2024-02-25 13:08:07+00:00
1ea0f3c7d62d11eea23928c2dd2980ba,12,12-1,12-1-2,Tighnari,Nahida,Zhongli,Yae Miko,2024-02-25 13:09:21+00:00
1ea0f3c7d62d11eea23928c2dd2980ba,12,12-2,12-2-1,Furina,Neuvillette,Kaedehara Kazuha,Baizhu,2024-02-25 13:10:45+00:00
1ea0f3c7d62d11eea23928c2dd2980ba,12,12-2,12-2-2,Tighnari,Nahida,Zhongli,Yae Miko,2024-02-25 13:12:28+00:00
1ea0f3c7d62d11eea23928c2dd2980ba,12,12-3,12-3-1,Furina,Neuvillette,Kaedehara Kazuha,Baizhu,2024-02-25 13:16:19+00:00
1ea0f3c7d62d11eea23928c2dd2980ba,12,12-3,12-3-2,Tighnari,Nahida,Zhongli,Yae Miko,2024-02-25 13:17:19+00:00
1ea0f3c8d62d11ee8e5528c2dd2980ba,11,11-1,11-1-1,Alhaitham,Nahida,Yelan,Kuki Shinobu,2024-02-18 10:40:55+00:00
1ea0f3c8d62d11ee8e5528c2dd2980ba,11,11-1,11-1-2,Neuvillette,Furina,Kaedehara Kazuha,Zhongli,2024-02-18 10:42:07+00:00
1ea0f3c8d62d11ee8e5528c2dd2980ba,11,11-2,11-2-1,Alhaitham,Nahida,Yelan,Kuki Shinobu,2024-02-18 10:42:43+00:00
1ea0f3c8d62d11ee8e5528c2dd2980ba,11,11-2,11-2-2,Neuvillette,Furina,Kaedehara Kazuha,Zhongli,2024-02-18 10:43:43+00:00
1ea0f3c8d62d11ee8e5528c2dd2980ba,11,11-3,11-3-1,Alhaitham,Nahida,Yelan,Kuki Shinobu,2024-02-18 10:44:15+00:00
1ea0f3c8d62d11ee8e5528c2dd2980ba,11,11-3,11-3-2,Neuvillette,Furina,Kaedehara Kazuha,Zhongli,2024-02-18 10:44:46+00:00
1ea0f3c8d62d11ee8e5528c2dd2980ba,12,12-1,12-1-1,Xiao,Faruzan,Bennett,Thoma,2024-02-18 10:46:49+00:00
1ea0f3c8d62d11ee8e5528c2dd2980ba,12,12-1,12-1-2,Neuvillette,Furina,Kaedehara Kazuha,Zhongli,2024-02-18 10:47:49+00:00
1ea0f3c8d62d11ee8e5528c2dd2980ba,12,12-2,12-2-1,Xiao,Faruzan,Bennett,Thoma,2024-02-18 10:48:58+00:00
1ea0f3c8d62d11ee8e5528c2dd2980ba,12,12-2,12-2-2,Neuvillette,Furina,Kaedehara Kazuha,Zhongli,2024-02-18 10:50:15+00:00
1ea0f3c8d62d11ee8e5528c2dd2980ba,12,12-3,12-3-1,Xiao,Faruzan,Bennett,Thoma,2024-02-18 10:51:32+00:00
1ea0f3c8d62d11ee8e5528c2dd2980ba,12,12-3,12-3-2,Neuvillette,Furina,Kaedehara Kazuha,Zhongli,2024-02-18 10:52:56+00:00
1ea0f3c9d62d11eea27128c2dd2980ba,11,11-1,11-1-1,Neuvillette,Furina,Fischl,Zhongli,2024-02-17 04:12:50+00:00
1ea0f3c9d62d11eea27128c2dd2980ba,11,11-1,11-1-2,Alhaitham,Nahida,Kuki Shinobu,Kaedehara Kazuha,2024-02-17 04:13:14+00:00
1ea0f3c9d62d11eea27128c2dd2980ba,11,11-2,11-2-1,Neuvillette,Furina,Fischl,Zhongli,2024-02-17 04:13:48+00:00
1ea0f3c9d62d11eea27128c2dd2980ba,11,11-2,11-2-2,Alhaitham,Nahida,Kuki Shinobu,Kaedehara Kazuha,2024-02-17 04:14:38+00:00
1ea0f3c9d62d11eea27128c2dd2980ba,11,11-3,11-3-1,Neuvillette,Furina,Fischl,Zhongli,2024-02-17 04:15:38+00:00
1ea0f3c9d62d11eea27128c2dd2980ba,11,11-3,11-3-2,Alhaitham,Nahida,Kuki Shinobu,Kaedehara Kazuha,2024-02-17 04:16:02+00:00
1ea0f3c9d62d11eea27128c2dd2980ba,12,12-1,12-1-1,Xiao,Xianyun,Faruzan,Furina,2024-02-17 04:19:11+00:00
1ea0f3c9d62d11eea27128c2dd2980ba,12,12-1,12-1-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2024-02-17 04:20:09+00:00
1ea0f3c9d62d11eea27128c2dd2980ba,12,12-2,12-2-1,Xiao,Xianyun,Faruzan,Furina,2024-02-17 04:21:51+00:00
1ea0f3c9d62d11eea27128c2dd2980ba,12,12-2,12-2-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2024-02-17 04:22:51+00:00
1ea0f3c9d62d11eea27128c2dd2980ba,12,12-3,12-3-1,Xiao,Xianyun,Faruzan,Furina,2024-02-17 04:24:07+00:00
1ea0f3c9d62d11eea27128c2dd2980ba,12,12-3,12-3-2,Alhaitham,Nahida,Yelan,Kuki Shinobu,2024-02-17 04:24:57+00:00
1ea0f3cad62d11eeb15928c2dd2980ba,11,11-1,11-1-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha,2024-02-16 14:51:19+00:00
1ea0f3cad62d11eeb15928c2dd2980ba,11,11-1,11-1-2,Alhaitham,Nahida,Kuki Shinobu,Xingqiu,2024-02-16 14:52:19+00:00
1ea0f3cad62d11eeb15928c2dd2980ba,11,11-2,11-2-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha,2024-02-16 14:52:51+00:00
1ea0f3cad62d11eeb15928c2dd2980ba,11,11-2,11-2-2,Alhaitham,Nahida,Kuki Shinobu,Xingqiu,2024-02-16 14:54:10+00:00
1ea0f3cad62d11eeb15928c2dd2980ba,11,11-3,11-3-1,Tartaglia,Xiangling,Bennett,Kaedehara Kazuha,2024-02-16 14:55:02+00:00
1ea0f3cad62d11eeb15928c2dd2980ba,11,11-3,11-3-2,Alhaitham,Nahida,Kuki Shinobu,Xingqiu,2024-02-16 14:56:03+00:00
1ea0f3cad62d11eeb15928c2dd2980ba,12,12-1,12-1-1,Cyno,Baizhu,Fischl,Xingqiu,2024-02-16 15:03:30+00:00
1ea0f3cad62d11eeb15928c2dd2980ba,12,12-1,12-1-2,Alhaitham,Nahida,Kuki Shinobu,Yelan,2024-02-16 15:05:33+00:00
1ea0f3cad62d11eeb15928c2dd2980ba,12,12-2,12-2-1,Tartaglia,Bennett,Xiangling,Kaedehara Kazuha,2024-02-16 15:23:56+00:00
1ea0f3cad62d11eeb15928c2dd2980ba,12,12-2,12-2-2,Alhaitham,Nahida,Kuki Shinobu,Xingqiu,2024-02-16 15:24:58+00:00
1ea0f3cad62d11eeb15928c2dd2980ba,12,12-3,12-3-1,Cyno,Baizhu,Fischl,Xingqiu,2024-02-16 15:10:33+00:00
1ea0f3cad62d11eeb15928c2dd2980ba,12,12-3,12-3-2,Alhaitham,Nahida,Kuki Shinobu,Yelan,2024-02-16 15:12:19+00:00
1ea0f3cbd62d11ee857928c2dd2980ba,11,11-1,11-1-1,Bennett,Kaedehara Kazuha,Xiangling,Kamisato Ayato,2024-02-18 14:49:56+00:00
1ea0f3cbd62d11ee857928c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Xingqiu,Fischl,Kuki Shinobu,2024-02-18 14:50:31+00:00
1ea0f3cbd62d11ee857928c2dd2980ba,11,11-2,11-2-1,Bennett,Kaedehara Kazuha,Xiangling,Kamisato Ayato,2024-02-18 14:51:47+00:00
1ea0f3cbd62d11ee857928c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Xingqiu,Fischl,Kuki Shinobu,2024-02-18 14:53:00+00:00
1ea0f3cbd62d11ee857928c2dd2980ba,11,11-3,11-3-1,Bennett,Kaedehara Kazuha,Xiangling,Kamisato Ayato,2024-02-18 14:53:58+00:00
1ea0f3cbd62d11ee857928c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Xingqiu,Fischl,Kuki Shinobu,2024-02-18 14:54:32+00:00
1ea0f3cbd62d11ee857928c2dd2980ba,12,12-1,12-1-1,Bennett,Kaedehara Kazuha,Xiangling,Kamisato Ayato,2024-02-18 15:01:57+00:00
1ea0f3cbd62d11ee857928c2dd2980ba,12,12-1,12-1-2,Raiden Shogun,Fischl,Yoimiya,Chevreuse,2024-02-18 15:03:00+00:00
1ea0f3cbd62d11ee857928c2dd2980ba,12,12-2,12-2-1,Bennett,Kaedehara Kazuha,Xiangling,Kamisato Ayato,2024-02-18 15:04:47+00:00
1ea0f3cbd62d11ee857928c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Fischl,Yoimiya,Chevreuse,2024-02-18 15:06:01+00:00
1ea0f3cbd62d11ee857928c2dd2980ba,12,12-3,12-3-1,Bennett,Kaedehara Kazuha,Xiangling,Kamisato Ayato,2024-02-18 15:08:18+00:00
1ea0f3cbd62d11ee857928c2dd2980ba,12,12-3,12-3-2,Raiden Shogun,Fischl,Yoimiya,Chevreuse,2024-02-18 15:09:15+00:00
1ea0f3ccd62d11eea69528c2dd2980ba,11,11-1,11-1-1,Yaoyao,Kirara,Candace,Kuki Shinobu,2024-02-17 09:35:47+00:00
1ea0f3ccd62d11eea69528c2dd2980ba,11,11-1,11-1-2,Bennett,Xiangling,Rosaria,Sucrose,2024-02-17 09:36:52+00:00
1ea0f3ccd62d11eea69528c2dd2980ba,11,11-2,11-2-1,Yaoyao,Kirara,Candace,Kuki Shinobu,2024-02-17 09:37:38+00:00
1ea0f3ccd62d11eea69528c2dd2980ba,11,11-2,11-2-2,Bennett,Xiangling,Rosaria,Sucrose,2024-02-17 09:39:47+00:00
1ea0f3ccd62d11eea69528c2dd2980ba,11,11-3,11-3-1,Yaoyao,Kirara,Candace,Kuki Shinobu,2024-02-17 09:40:37+00:00
1ea0f3ccd62d11eea69528c2dd2980ba,11,11-3,11-3-2,Bennett,Xiangling,Rosaria,Sucrose,2024-02-17 09:41:44+00:00
1ea0f3ccd62d11eea69528c2dd2980ba,12,12-1,12-1-1,Kamisato Ayaka,Mona,Shenhe,Kaedehara Kazuha,2024-02-17 09:44:10+00:00
1ea0f3ccd62d11eea69528c2dd2980ba,12,12-1,12-1-2,Nahida,Xingqiu,Yelan,Kuki Shinobu,2024-02-17 09:45:04+00:00
1ea0f3ccd62d11eea69528c2dd2980ba,12,12-2,12-2-1,Kamisato Ayaka,Mona,Shenhe,Kaedehara Kazuha,2024-02-17 09:46:33+00:00
1ea0f3ccd62d11eea69528c2dd2980ba,12,12-2,12-2-2,Nahida,Xingqiu,Yelan,Kuki Shinobu,2024-02-17 09:48:03+00:00
1ea0f3ccd62d11eea69528c2dd2980ba,12,12-3,12-3-1,Kamisato Ayaka,Mona,Shenhe,Kaedehara Kazuha,2024-02-17 09:49:52+00:00
1ea0f3ccd62d11eea69528c2dd2980ba,12,12-3,12-3-2,Nahida,Xingqiu,Yelan,Kuki Shinobu,2024-02-17 09:51:22+00:00
1ea0f3cdd62d11ee995f28c2dd2980ba,11,11-1,11-1-1,Furina,Yelan,Kaedehara Kazuha,Barbara,2024-02-18 06:55:47+00:00
1ea0f3cdd62d11ee995f28c2dd2980ba,11,11-1,11-1-2,Venti,Raiden Shogun,Nahida,Bennett,2024-02-18 06:56:54+00:00
1ea0f3cdd62d11ee995f28c2dd2980ba,11,11-2,11-2-1,Furina,Yelan,Kaedehara Kazuha,Barbara,2024-02-18 06:58:39+00:00
1ea0f3cdd62d11ee995f28c2dd2980ba,11,11-2,11-2-2,Venti,Raiden Shogun,Nahida,Bennett,2024-02-18 06:59:38+00:00
1ea0f3cdd62d11ee995f28c2dd2980ba,11,11-3,11-3-1,Furina,Yelan,Kaedehara Kazuha,Barbara,2024-02-18 07:01:52+00:00
1ea0f3cdd62d11ee995f28c2dd2980ba,11,11-3,11-3-2,Venti,Raiden Shogun,Nahida,Bennett,2024-02-18 07:02:25+00:00
1ea0f3cdd62d11ee995f28c2dd2980ba,12,12-1,12-1-1,Venti,Raiden Shogun,Nahida,Bennett,2024-02-18 07:07:21+00:00
1ea0f3cdd62d11ee995f28c2dd2980ba,12,12-1,12-1-2,Furina,Yelan,Kaedehara Kazuha,Barbara,2024-02-18 07:08:56+00:00
1ea0f3cdd62d11ee995f28c2dd2980ba,12,12-2,12-2-1,Venti,Raiden Shogun,Nahida,Bennett,2024-02-18 07:09:55+00:00
1ea0f3cdd62d11ee995f28c2dd2980ba,12,12-2,12-2-2,Furina,Yelan,Kaedehara Kazuha,Barbara,2024-02-18 07:11:23+00:00
1ea0f3cdd62d11ee995f28c2dd2980ba,12,12-3,12-3-1,Venti,Raiden Shogun,Nahida,Bennett,2024-02-18 07:12:38+00:00
1ea0f3cdd62d11ee995f28c2dd2980ba,12,12-3,12-3-2,Furina,Yelan,Kaedehara Kazuha,Barbara,2024-02-18 07:13:37+00:00
1ea0f3ced62d11eeaebc28c2dd2980ba,11,11-1,11-1-1,Navia,Raiden Shogun,Xingqiu,Zhongli,2024-02-16 10:02:17+00:00
1ea0f3ced62d11eeaebc28c2dd2980ba,11,11-1,11-1-2,Nilou,Nahida,Sangonomiya Kokomi,Baizhu,2024-02-16 10:02:59+00:00
1ea0f3ced62d11eeaebc28c2dd2980ba,11,11-2,11-2-1,Navia,Raiden Shogun,Xingqiu,Zhongli,2024-02-16 10:03:35+00:00
1ea0f3ced62d11eeaebc28c2dd2980ba,11,11-2,11-2-2,Nilou,Nahida,Sangonomiya Kokomi,Baizhu,2024-02-16 10:04:45+00:00
1ea0f3ced62d11eeaebc28c2dd2980ba,11,11-3,11-3-1,Navia,Raiden Shogun,Xingqiu,Zhongli,2024-02-16 10:05:47+00:00
1ea0f3ced62d11eeaebc28c2dd2980ba,11,11-3,11-3-2,Nilou,Nahida,Sangonomiya Kokomi,Baizhu,2024-02-16 10:06:29+00:00
1ea0f3ced62d11eeaebc28c2dd2980ba,12,12-1,12-1-1,Navia,Raiden Shogun,Xingqiu,Zhongli,2024-02-16 10:09:37+00:00
1ea0f3ced62d11eeaebc28c2dd2980ba,12,12-1,12-1-2,Neuvillette,Kaedehara Kazuha,Furina,Baizhu,2024-02-16 10:11:02+00:00
1ea0f3ced62d11eeaebc28c2dd2980ba,12,12-2,12-2-1,Navia,Raiden Shogun,Xingqiu,Zhongli,2024-02-16 10:11:39+00:00
1ea0f3ced62d11eeaebc28c2dd2980ba,12,12-2,12-2-2,Neuvillette,Kaedehara Kazuha,Furina,Baizhu,2024-02-16 10:13:15+00:00
1ea0f3ced62d11eeaebc28c2dd2980ba,12,12-3,12-3-1,Navia,Raiden Shogun,Xingqiu,Zhongli,2024-02-16 10:14:54+00:00
1ea0f3ced62d11eeaebc28c2dd2980ba,12,12-3,12-3-2,Neuvillette,Kaedehara Kazuha,Furina,Baizhu,2024-02-16 10:16:07+00:00
1ea0f3cfd62d11eea6f528c2dd2980ba,11,11-1,11-1-1,Zhongli,Yae Miko,Nahida,Tighnari,2024-02-15 23:44:32+00:00
1ea0f3cfd62d11eea6f528c2dd2980ba,11,11-1,11-1-2,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia,2024-02-15 23:45:42+00:00
1ea0f3cfd62d11eea6f528c2dd2980ba,11,11-2,11-2-1,Zhongli,Yae Miko,Nahida,Tighnari,2024-02-15 23:46:17+00:00
1ea0f3cfd62d11eea6f528c2dd2980ba,11,11-2,11-2-2,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia,2024-02-15 23:47:25+00:00
1ea0f3cfd62d11eea6f528c2dd2980ba,11,11-3,11-3-1,Zhongli,Yae Miko,Nahida,Tighnari,2024-02-15 23:48:03+00:00
1ea0f3cfd62d11eea6f528c2dd2980ba,11,11-3,11-3-2,Bennett,Kaedehara Kazuha,Xiangling,Tartaglia,2024-02-15 23:48:52+00:00
1ea0f3cfd62d11eea6f528c2dd2980ba,12,12-1,12-1-1,Yaoyao,Furina,Yae Miko,Alhaitham,2024-02-28 07:29:23+00:00
1ea0f3cfd62d11eea6f528c2dd2980ba,12,12-1,12-1-2,Bennett,Xingqiu,Xiangling,Raiden Shogun,2024-02-28 07:30:57+00:00
1ea0f3cfd62d11eea6f528c2dd2980ba,12,12-2,12-2-1,Beidou,Nahida,Fischl,Alhaitham,2024-02-25 23:49:25+00:00
1ea0f3cfd62d11eea6f528c2dd2980ba,12,12-2,12-2-2,Zhongli,Raiden Shogun,Collei,Tighnari,2024-02-25 23:50:36+00:00
1ea0f3cfd62d11eea6f528c2dd2980ba,12,12-3,12-3-1,Beidou,Nahida,Fischl,Alhaitham,2024-02-25 23:59:24+00:00
1ea0f3cfd62d11eea6f528c2dd2980ba,12,12-3,12-3-2,Zhongli,Raiden Shogun,Collei,Tighnari,2024-02-26 00:00:28+00:00
1ea0f3d0d62d11eeadd528c2dd2980ba,11,11-1,11-1-1,Kamisato Ayato,Kaedehara Kazuha,Ganyu,Rosaria,2024-02-25 16:32:27+00:00
1ea0f3d0d62d11eeadd528c2dd2980ba,11,11-1,11-1-2,Diluc,Venti,Xianyun,Bennett,2024-02-25 16:33:02+00:00
1ea0f3d0d62d11eeadd528c2dd2980ba,11,11-2,11-2-1,Kamisato Ayato,Kaedehara Kazuha,Ganyu,Rosaria,2024-02-25 16:33:32+00:00
1ea0f3d0d62d11eeadd528c2dd2980ba,11,11-2,11-2-2,Diluc,Venti,Xianyun,Bennett,2024-02-25 16:34:55+00:00
1ea0f3d0d62d11eeadd528c2dd2980ba,11,11-3,11-3-1,Kamisato Ayato,Kaedehara Kazuha,Ganyu,Rosaria,2024-02-25 16:35:36+00:00
1ea0f3d0d62d11eeadd528c2dd2980ba,11,11-3,11-3-2,Diluc,Venti,Xianyun,Bennett,2024-02-25 16:36:21+00:00
1ea0f3d0d62d11eeadd528c2dd2980ba,12,12-1,12-1-1,Kamisato Ayato,Kaedehara Kazuha,Bennett,Xiangling,2024-02-25 16:38:44+00:00
1ea0f3d0d62d11eeadd528c2dd2980ba,12,12-1,12-1-2,Zhongli,Hu Tao,Yelan,Xingqiu,2024-02-25 16:40:18+00:00
1ea0f3d0d62d11eeadd528c2dd2980ba,12,12-2,12-2-1,Kamisato Ayato,Kaedehara Kazuha,Bennett,Xiangling,2024-02-25 16:41:38+00:00
1ea0f3d0d62d11eeadd528c2dd2980ba,12,12-2,12-2-2,Zhongli,Hu Tao,Yelan,Xingqiu,2024-02-25 16:42:47+00:00
1ea0f3d0d62d11eeadd528c2dd2980ba,12,12-3,12-3-1,Kamisato Ayato,Kaedehara Kazuha,Bennett,Xiangling,2024-02-25 16:44:26+00:00
1ea0f3d0d62d11eeadd528c2dd2980ba,12,12-3,12-3-2,Zhongli,Hu Tao,Yelan,Xingqiu,2024-02-25 16:45:24+00:00
1ea0f3d1d62d11eea84028c2dd2980ba,11,11-1,11-1-1,Kaeya,Yelan,Kuki Shinobu,Nahida,2024-02-17 02:33:53+00:00
1ea0f3d1d62d11eea84028c2dd2980ba,11,11-1,11-1-2,Wanderer,Kaedehara Kazuha,Furina,Zhongli,2024-02-17 02:34:41+00:00
1ea0f3d1d62d11eea84028c2dd2980ba,11,11-2,11-2-1,Kaeya,Yelan,Kuki Shinobu,Nahida,2024-02-17 02:35:13+00:00
1ea0f3d1d62d11eea84028c2dd2980ba,11,11-2,11-2-2,Wanderer,Kaedehara Kazuha,Furina,Zhongli,2024-02-17 02:36:18+00:00
1ea0f3d1d62d11eea84028c2dd2980ba,11,11-3,11-3-1,Kaeya,Yelan,Kuki Shinobu,Nahida,2024-02-17 02:37:01+00:00
1ea0f3d1d62d11eea84028c2dd2980ba,11,11-3,11-3-2,Wanderer,Kaedehara Kazuha,Furina,Zhongli,2024-02-17 02:37:39+00:00
1ea0f3d1d62d11eea84028c2dd2980ba,12,12-1,12-1-1,Kamisato Ayaka,Sangonomiya Kokomi,Kaedehara Kazuha,Shenhe,2024-02-17 02:40:04+00:00
1ea0f3d1d62d11eea84028c2dd2980ba,12,12-1,12-1-2,Yelan,Xingqiu,Kuki Shinobu,Nahida,2024-02-17 02:41:21+00:00
1ea0f3d1d62d11eea84028c2dd2980ba,12,12-2,12-2-1,Kamisato Ayaka,Sangonomiya Kokomi,Kaedehara Kazuha,Shenhe,2024-02-17 02:42:53+00:00
1ea0f3d1d62d11eea84028c2dd2980ba,12,12-2,12-2-2,Yelan,Xingqiu,Kuki Shinobu,Nahida,2024-02-17 02:43:54+00:00
1ea0f3d1d62d11eea84028c2dd2980ba,12,12-3,12-3-1,Kamisato Ayaka,Sangonomiya Kokomi,Kaedehara Kazuha,Shenhe,2024-02-17 02:45:46+00:00
1ea0f3d1d62d11eea84028c2dd2980ba,12,12-3,12-3-2,Yelan,Xingqiu,Kuki Shinobu,Nahida,2024-02-17 02:47:07+00:00
1ea0f3d2d62d11eeb21428c2dd2980ba,11,11-1,11-1-1,Kaedehara Kazuha,Kamisato Ayaka,Sangonomiya Kokomi,Shenhe,2024-02-19 02:53:44+00:00
